Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
shake000017;Q631855;Shakespeare, William;0;Henry IV, Part I;;;;1598;;;;;36;false;;1598;36;1;7;13;13;2;147;1597;19;5;26290;25466;1057;455;1730;henry-iv-part-i;shake000017;ShakeDraCor;1598;;male;1564;1616;"King Henry IV (Unk); Earl of Westmoreland (Unk); Sir John Falstaff (Unk); Prince Hal (Unk); Poins (M); Earl of Worcester (Unk); Earl of Northumberland (Unk); Hotspur (Unk); Sir Walter Blunt (Unk); Gadshill (M); Bardolph (Unk); Peto (M); Lady Percy (Unk); Francis (M); Vintner (M); Hostess (F); Edmund Mortimer (Unk); Owen Glendower (Unk); Douglas (Unk); Sir Richard Vernon (Unk); Archbishop (Unk); Sir Michael (M); Lord John of Lancaster (M)";;34;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/henry-iv-part-i.xml
shake000016;Q649562;Shakespeare, William;0;Richard II;;;;1595;;;;;36;false;;;36;0;10;3;1;1;167;1595;19;5;23965;23195;946;0;2792;richard-ii;shake000016;ShakeDraCor;1595;;male;1564;1616;"King Richard II (Unk); John of Gaunt (Unk); Henry Bolingbroke Hereford (Unk); Mowbray (Unk); Duchess of Gloucester (Unk); Lord Marshal (Unk); Duke of Aumerle (Unk); First Herald (M); Second Herald (M); Green (Unk); Bushy (Unk); Bagot (Unk); Duke of York (Unk); Queen (Unk); Earl of Northumberland (Unk); Lord Ross (Unk); Lord Willoughby (Unk); Servingmen (M); Harry Percy (Unk); Lord Berkeley (Unk); Welsh Captain (M); Earl of Salisbury (Unk); Bishop of Carlisle (Unk); Sir Stephen Scroop (M); Gardener (M); SERVANTS.GARDENER.1_R2 (Unk); Lord Fitzwater (Unk); Another Lord (M); Duke of Surrey (Unk); Abbot of Westminster (Unk); Duchess of York (Unk); Sir Pierce of Exton (M); SERVANTS.EXTON.0.1_R2 (Unk); Groom (M); Keeper (M)";;31;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/richard-ii.xml
shake000015;Q661222;Shakespeare, William;0;King John;;;;1596;;;;;28;false;;1623;28;1;10;4;3;1;154;1596;16;5;22399;21766;802;2;2644;king-john;shake000015;ShakeDraCor;1596;;male;1564;1616;"John (Unk); Chatillion (M); Queen Eleanor (Unk); Earl of Essex (Unk); Bastard Philip Faulconbridge (Unk); Robert Faulconbridge (Unk); Lady Faulconbridge (F); James Gurney (M); Louis the Dauphin (M); Arthur (Unk); Duke of Austria Limoges (M); Constance (Unk); King Philip II (Unk); Blanche (Unk); Citizen (Unk); French Herald (M); English Herald (M); Earl of Salisbury (M); Cardinal Pandulph (M); Hubert (Unk); Earl of Pembroke (Unk); Peter (M); Lord Bigot (Unk); Count Melun (M); Prince Henry (Unk)";;32;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/king-john.xml
shake000014;Q743194;Shakespeare, William;0;The Winter's Tale;;;;1611;;;;;35;false;;1623;35;6;19;8;7;2;166;1611;15;5;26927;26394;670;227;2540;the-winter-s-tale;shake000014;ShakeDraCor;1611;;male;1564;1616;"Archidamus (M); Camillo (M); Polixenes (M); Leontes (M); Hermione (F); Mamillius (M); Antigonus (M); Paulina (F); Jailer (M); Emilia (F); ATTENDANTS_WT (M); Cleomenes (M); Dion (M); Officer (Unk); Mariner (Unk); Shepherd (M); Shepherd’s Son (M); Time (Unk); Autolycus (M); Florizell (M); Perdita (F); Dorcas (F); Mopsa (F); Servant (M); ATTENDANTS.X_WT (M); ATTENDANTS.1_WT (M); ATTENDANTS.2_WT (M); ATTENDANTS.3_WT (M)";;47;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/the-winter-s-tale.xml
shake000013;Q221211;Shakespeare, William;0;Twelfth Night;;;;1601;;;;;18;false;;1623;18;3;14;1;1;1;101;1601;18;5;21714;21182;808;675;989;twelfth-night;shake000013;ShakeDraCor;1601;;male;1564;1616;"Orsino (M); Curio (M); Valentine (M); Viola Cesario (F); Captain (M); Sir Toby Belch (M); Maria (F); Sir Andrew Aguecheek (M); Fool (M); Olivia (F); Malvolio (M); Antonio (M); Sebastian (M); Fabian (M); OFFICERS.1_TN (M); OFFICERS.2_TN (M); Priest (M)";;37;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/twelfth-night.xml
shake000012;Q506865;Shakespeare, William;0;All’s Well That Ends Well;;;;1605;;;;;29;false;;1623;29;5;14;10;10;2;127;1605;24;5;25066;24421;826;524;1627;all-s-well-that-ends-well;shake000012;ShakeDraCor;1605;;male;1564;1616;"Countess (F); Bertram (M); Lafew (M); Helen (F); Parolles (M); Page (M); King (M); Steward (M); Fool (M); First Lord (M); Second Lord (M); Duke (M); First Gentleman (M); Second Gentleman (M); Widow (F); Diana (F); Mariana (F); First Soldier (M); Gentleman (M)";;41;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/all-s-well-that-ends-well.xml
shake000011;Q332387;Shakespeare, William;0;The Taming of the Shrew;;;;1591;;;;;38;false;;1623;38;3;19;16;14;1;222;1591;14;5;23021;22291;1185;260;2112;the-taming-of-the-shrew;shake000011;ShakeDraCor;1591;;male;1564;1616;"Christopher Sly (M); Lucentio (M); Tranio (M); Baptista Minola (M); Gremio (M); Katherine (F); Hortensio (M); Bianca (F); Biondello (M); Petruchio (M); Grumio (M); SERVANTS.BAPTISTA.1_Shr (Unk); Curtis (M); Nathaniel (M); Phillip (M); Joseph (M); Nicholas (M); Peter (M); SERVANTS.PETRUCHIO.0.4_Shr (Unk); Merchant_Shr (M); Haberdasher_Shr (M); Tailor_Shr (M); Vincentio (M); Widow_Shr (F)";;27;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/the-taming-of-the-shrew.xml
shake000010;Q237572;Shakespeare, William;0;As You Like It;;;;1599;;;;;28;false;;1623;28;4;20;3;1;1;110;1599;23;5;23721;23113;970;597;1205;as-you-like-it;shake000010;ShakeDraCor;1599;;male;1564;1616;"Orlando (M); Adam (M); Oliver (M); Dennis (M); Charles (M); Celia (F); Rosalind (F); Touchstone (M); Le Beau (M); Duke Frederick (M); Duke Senior (M); Amiens (M); First Lord (M); Second Lord (M); First Lord (M); Second Lord (M); Corin (M); Silvius (M); Jaques (M); Audrey (F); Sir Oliver Martext (M); Phoebe (F); William (M); First Page (Unk); Second Page (Unk); Hymen (Unk); Second Brother (M)";;35;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/as-you-like-it.xml
shake000009;Q206400;Shakespeare, William;0;The Merchant of Venice;;;;1600;;;;;24;false;;1600;24;3;20;1;1;1;105;1596;20;5;22743;22146;765;189;2089;the-merchant-of-venice;shake000009;ShakeDraCor;1600;;male;1564;1616;"Antonio (M); Salarino (M); Solanio (M); Bassanio (M); Lorenzo (M); Gratiano (M); Portia (F); Nerissa (F); SERVANTS.1_MV (M); Shylock (M); Morocco (M); Lancelet Gobbo (M); Old Gobbo (M); Leonardo (M); Jessica (F); Arragon (M); Messenger (M); SERVANTS.2_MV (M); Tubal (M); Salerio (M); Balthazar (M); Duke_MV (M); Stephano (M)";;36;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/the-merchant-of-venice.xml
shake000008;Q104871;Shakespeare, William;0;A Midsummer Night’s Dream;;;;1595;;;;;25;false;;;25;5;14;3;3;1;205;1595;9;5;17772;17127;789;179;1749;a-midsummer-night-s-dream;shake000008;ShakeDraCor;1595;;male;1564;1616;"Theseus (M); Hippolyta (F); Egeus (M); Hermia (F); Demetrius (MAE); Lysander (M); Helena (F); Peter Quince (M); Nick Bottom (M); Francis Flute (M); Robin Starveling ( MALE); Tom Snout (M); Snug (M); Robin Goodfellow (M); A Fairy (F); Oberon (M); Titania (F); Peaseblossom (M); Cobweb (M); Mote (Unk); Mustardseed (M); Philostrate (M)";;31;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/a-midsummer-night-s-dream.xml
shake000007;Q128610;Shakespeare, William;0;Love’s Labor’s Lost;;;;1595;;;;;21;false;;1774;21;5;13;3;3;1;169;1595;9;5;23188;22590;874;450;1790;love-s-labor-s-lost;shake000007;ShakeDraCor;1595;;male;1564;1616;"King (M); Longaville (M); Dumaine (M); Berowne (M); Dull Constable (M); Costard Clown Swain (M); Armado Braggart (M); Boy Page Mote (M); Jaquenetta Wench (F); Boyet (M); Princess (F); Maria (F); Katherine (F); Rosaline (F); Forester (M); Nathaniel Curate (M); Holofernes Pedant (M); Monsieur Marcade (M)";;31;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/love-s-labor-s-lost.xml
shake000006;Q130851;Shakespeare, William;0;Much Ado About Nothing;;;;1600;;;;;26;false;;1600;26;4;19;3;2;1;152;1599;17;5;23002;22344;769;767;765;much-ado-about-nothing;shake000006;ShakeDraCor;1600;;male;1564;1616;"Leonato (M); Messenger (M); Beatrice (F); Hero (F); Don Pedro (M); Signior Benedick (M); Don John (M); Count Claudio (M); Leonato’s Brother (M); Conrade (M); Borachio (M); Margaret (F); Balthasar (M); Ursula (F); Signior Antonio (M); Boy (M); Dogberry (M); Verges (M); First Watchman (M); George Seacoal (Unk); Second Watchman (M); Friar Francis (M); Sexton (M); Messenger (M)";;36;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/much-ado-about-nothing.xml
shake000005;Q506505;Shakespeare, William;0;The Comedy of Errors;;;;1594;;;;;19;false;;;19;5;13;1;1;1;111;1594;11;5;16723;16144;660;111;1548;the-comedy-of-errors;shake000005;ShakeDraCor;1594;;male;1564;1616;"Egeon (M); Duke (M); Officer (M); First Merchant (M); Antipholus of Syracuse (M); Dromio of Syracuse (M); Dromio of Ephesus (M); Adriana (F); Luciana (F); Antipholus of Ephesus (M); Balthasar (M); Luce (F); Angelo (M); Second Merchant (M); Courtesan (F); Dr. Pinch (M); Lady Abbess (F); Messenger (M)";;30;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/the-comedy-of-errors.xml
shake000004;Q665446;Shakespeare, William;0;Measure for Measure;;;;1604;;;;;24;false;;1623;24;5;18;1;0;1;103;1604;17;5;23712;23197;1048;423;1812;measure-for-measure;shake000004;ShakeDraCor;1604;;male;1564;1616;"Duke (M); Escalus (M); Angelo (M); Lucio (M); GENTLEMEN.1_MM (M); GENTLEMEN.2_MM (M); Mistress Overdone (F); Pompey (M); Claudio (M); Provost (M); Friar Thomas (M); Isabella (F); Francisca (F); Elbow (M); Froth (M); Justice (M); Servant (Unk); Juliet (F); Boy (M); Mariana (F); Abhorson (M); Messenger (M); Barnardine (M); Friar Peter (M)";;40;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/measure-for-measure.xml
shake000003;Q844836;Shakespeare, William;0;The Merry Wives of Windsor;;;;1602;;;;;23;false;;1602;23;4;18;1;1;1;182;1597;23;5;24490;23497;1433;983;333;the-merry-wives-of-windsor;shake000003;ShakeDraCor;1602;;male;1564;1616;"Shallow (M); Slender (M); Sir Hugh (M); Page (M); Falstaff (M); Bardolph (M); Pistol (M); Nym (M); Simple (M); Anne (F); Host (M); Mistress Quickly (F); John Rugby (M); Doctor Caius (M); Fenton (M); Mistress Page (F); Mistress Ford (F); Ford (M); Robin (M); Robert (M); John (M); William (M)";;38;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/the-merry-wives-of-windsor.xml
shake000002;Q232042;Shakespeare, William;0;Two Gentlemen of Verona;;;;1591;;;;;17;false;;;17;3;14;0;0;1;67;1591;20;5;18845;18361;646;305;1674;two-gentlemen-of-verona;shake000002;ShakeDraCor;1591;;male;1564;1616;"Valentine (M); Proteus (M); Speed (M); Julia (F); Lucetta (F); Antonio (M); Pantino (M); Sylvia (F); Lance (M); Thurio (M); Duke (M); Servants (M); Outlaws 1 (M); Outlaws 2 (M); Outlaws 3 (M); Host (M); Eglamour (M)";;27;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/two-gentlemen-of-verona.xml
shake000001;Q86440;Shakespeare, William;0;The Tempest;;;;1611;;;;;19;false;;1611;19;4;13;2;1;1;114;1611;10;5;18143;17507;1098;255;1782;the-tempest;shake000001;ShakeDraCor;1611;;male;1564;1616;"Shipmaster (M); Boatswain (M); Alonso (M); Antonio (M); Gonzalo (M); Sebastian (M); Miranda (F); Prospero (M); Ariel (Unk); Caliban (M); Ferdinand (M); Adrian (M); Francisco (M); Trinculo (M); Stephano (M); SPIRITS.Iris_Tmp (F); SPIRITS.Ceres_Tmp (F); SPIRITS.Juno_Tmp (F)";;47;false;https://www.wikidata.org/wiki/Q692;DraCor: https://dracor.org/;texts/the-tempest.xml
