Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
ita000029;Q84316385;Anonymous;0;La rappresentazione di San Bernardo d'uno Signore facea rubare le strade;;;http://www.bibliotecaitaliana.it/testo/bibit000883;1500;Commissione per i testi di lingua;Bologna;1983;;15;false;;;15;1;12;2;0;1;105;1451/1500;1;0;3926;3572;280;0;520;anonimo-la-rappresentazione-di-san-bernardo;ita000029;ItaDraCor;1500;;unknown;;;"L'Angelo (Unk); Il Signore (M); Arrigaccio (M); Fantaccio (M); Il Mulattiere (M); Famiglio (M); Il Cuciniere (M); Falserone, il Demonio (Unk); La Vergine Maria (F); San Bernardo (M); Placito (M); Contadino (M); Altro Contadino (M); Un Servo (M); Maurizio (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-rappresentazione-di-san-bernardo.xml
ita000028;Q84316373;Anonymous;0;La rappresentazione di Salamone;;;http://www.bibliotecaitaliana.it/testo/bibit001602;1470;Commissione per i testi di lingua;Bologna;1983;;7;false;;1470;7;2;2;3;0;1;21;;1;0;3720;3317;367;0;456;anonimo-la-rappresentazione-di-salamone;ita000028;ItaDraCor;1470;;unknown;;;"L'Angelo che annuncia (Unk); Dio che gli appare in sogno (Unk); Salamone (M); La Donna buona (F); La Donna trista (F); Il Messo del Re (M); L'Angelo che licenzia il popolo (Unk)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-rappresentazione-di-salamone.xml
ita000027;Q84316363;Anonymous;0;La rappresentazione di Moisè e Faraone re d'Egitto;;;http://www.bibliotecaitaliana.it/testo/bibit000079;1500;Commissione per i testi di lingua;Bologna;1983;;14;false;;;14;8;4;2;1;1;91;1401/1500;1;0;3618;3121;426;0;440;anonimo-la-rappresentazione-di-moise-e-faraone-re-d-egitto;ita000027;ItaDraCor;1500;;unknown;;;"L'Angelo (Unk); Un altro Angelo (Unk); La Reina (F); Prima Balia (F); Seconda Balia (F); Terza Balia (F); Una Donzella della Reina (F); Damigella (F); Una Fanciulla ebrea (F); Una Balia ebrea madre della Fanciulla (F); Faraone (M); Speranza (M); Savio (M); I Savi della corte (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-rappresentazione-di-moise-e-faraone-re-d-egitto.xml
ita000026;Q84316352;Anonymous;0;La rappresentazione di Josef, di Jacob e de' fratelli;;;http://www.bibliotecaitaliana.it/testo/bibit000279;1500;Commissione per i testi di lingua;Bologna;1983;;20;false;;;20;1;17;2;1;1;190;1401/1500;1;0;6063;4588;1381;0;704;anonimo-la-rappresentazione-di-josef-di-jacob-e-de-fratelli;ita000026;ItaDraCor;1500;;unknown;;;"L'Angelo che annuncia (Unk); Josef (M); Gli Undici Fratelli di Josef (M); Jacob (M); Un Uomo arante (M); Ruben (M); Juda (M); Mercatante (M); Altro Mercatante (M); Putifar (M); La Reina del Re Faraone (F); Il Re Faraone (M); Il Carceriere (M); Il Servidore di Coppa (M); Il Servidore del Re (M); Il Panattiere (M); Savio (M); L'interprete del Re (M); Il Dispensiere di Josef (M); L'Angelo che licenzia il popolo (Unk)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-rappresentazione-di-josef-di-jacob-e-de-fratelli.xml
ita000025;Q84305414;Anonymous;0;La rappresentazione della natività di Nostro Signore Gesù Cristo (Stanze della festa di Ottaviano Imperatore);;;http://www.bibliotecaitaliana.it/testo/bibit001097;1500;Commissione per i testi di lingua;Bologna;1983;;16;false;;;16;2;12;2;4;1;120;1401/1500;1;0;3322;2797;462;0;399;anonimo-la-rappresentazione-della-nativita-di-nostro-signore-gesu-cristo;ita000025;ItaDraCor;1500;;unknown;;;"L'Angelo che annuncia la festa (Unk); L'Imperatore Ottaviano Augusto Cesare (M); Un Maestro de murare (M); Un Sacerdote (M); Un Popolano (M); Sacerdoti (M); Porfirio (M); La Sibilla (F); I Banditori (M); Savi (M); Primo Pastore (M); Secondo Pastore (M); Giuseppe (M); La Vergine Maria (F); Gli Araldi (M); Un Angelo che licenzia il popolo (Unk)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-rappresentazione-della-nativita-di-nostro-signore-gesu-cristo.xml
ita000024;Q84303548;Anonymous;0;La festa di Susanna;;;http://www.bibliotecaitaliana.it/testo/bibit001492;1465;Commissione per i testi di lingua;Bologna;1983;;15;false;;;15;2;12;1;0;1;105;1465;1;1;4295;3559;651;0;497;anonimo-la-festa-di-susanna;ita000024;ItaDraCor;1465;;unknown;;;"Beco (M); Tangoccio (M); Il Notaio (M); Il Primo Giudice (M); Messetto (M); Il Secondo Giudice (M); Susanna (F); Giovacchino (M); La Madre di Susanna (F); Il Padre di Susanna (M); Il Siniscalco (M); Il Cavaliere (M); Daniello (M); Rufaldone (M); L'Angelo (Unk)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-festa-di-susanna.xml
ita000023;Q6466009;Anonymous;0;La Canterina;;;http://www.bibliotecaitaliana.it/testo/bibit000689;1766;Ente Autonomo Teatro Comunale;Bologna;;;4;false;1766;;4;2;2;0;0;1;6;;13;0;2744;2523;178;0;490;anonimo-la-canterina;ita000023;ItaDraCor;1766;;unknown;;;"Apollonia (F); Gasparina (F); Don Ettore (M); Don Pelagio (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-la-canterina.xml
ita000022;Q84302118;Anonymous;0;Fabula de Cefalo e Procris;;;http://www.bibliotecaitaliana.it/testo/bibit001049;1475;UTET;Torino;1983;;3;false;1475;;3;2;1;0;0;1;3;;1;0;919;347;216;0;48;anonimo-fabula-de-cefalo-e-procris;ita000022;ItaDraCor;1475;;unknown;;;"Aurora (F); Procris (F); Cefalo (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-fabula-de-cefalo-e-procris.xml
ita000021;Q83961578;Anonymous;0;Cleopatra e Marc'Antonio Tragedia;;;http://www.bibliotecaitaliana.it/testo/bibit000127;1600;Stabilimento tipografico Rossetti;Pavia;;;12;false;;;12;3;9;0;0;1;42;1551/1600;22;0;24373;20337;383;811;0;anonimo-cleopatra-e-marc-antonio;ita000021;ItaDraCor;1600;;unknown;;;"Antonio (M); Cleopatra (F); Diomede (M); Canidio (M); Ecira (F); Dicerteo (M); Olimpio (M); Carmia (F); Ario (M); Epafrodito (M); Ottavio (M); Proculeio (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonimo-cleopatra-e-marc-antonio.xml
ita000020;Q83893270;Andreini, Giovan;0;Lo schiavetto;;Comedy;http://www.bibliotecaitaliana.it/testo/bibit001590;1612;UTET;Torino;1982;;24;false;;1612;24;2;21;1;1;1;169;;46;5;41485;38458;258;1659;40;andreini-lo-schiavetto;ita000020;ItaDraCor;1612;;male;1576;1654;"Rampino (M); Nottola (M); Scrocco (M); Succiola (F); Fulgenzio (M); Prudenza (F); Orazio (M); Alberto (M); Grillo (M); Altro Paggio (M); Cicala (M); Schiavetto (M); Rondone (M); Scemoel (M); Facchino (M); Sensale (M); Leon (M); Caino (M); Paggio (M); Bargello (M); Corte (Unk); Facceto (M); Solfanello (M); Belisario (M)";;36;false;https://www.wikidata.org/wiki/Q1134183;DraCor: https://dracor.org/;texts/andreini-lo-schiavetto.xml
ita000019;Q4013952;Alfieri, Vittorio;0;Virginia;;;http://www.bibliotecaitaliana.it/testo/bibit001408;1783;Sansoni;Firenze;1985;;7;false;;;7;2;4;1;1;1;20;1777/1783;21;5;11418;11263;66;0;1639;alfieri-virginia;ita000019;ItaDraCor;1783;;male;1749;1803;"Numitoria (F); Virginia (F); Marco (M); Icilio (M); Popolo (Unk); Appio Claudio (M); Virginio (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-virginia.xml
ita000018;Q3991483;Alfieri, Vittorio;0;Timoleone;;;http://www.bibliotecaitaliana.it/testo/bibit000880;1783;Sansoni;Firenze;1985;;4;false;;1783;4;1;3;0;0;1;6;;20;5;10563;10292;47;0;1480;alfieri-timoleone;ita000018;ItaDraCor;1783;;male;1749;1803;"Timofane (M); Echilo (M); Demarista (F); Timoleone (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-timoleone.xml
ita000017;Q3963990;Alfieri, Vittorio;0;Sofonisba;;;http://www.bibliotecaitaliana.it/testo/bibit000681;1789;Sansoni;Firenze;1985;;4;false;;1789;4;1;3;0;0;1;6;;23;5;8817;8670;51;0;1223;alfieri-sofonisba;ita000017;ItaDraCor;1789;;male;1749;1803;"Siface (M); Scipione (M); Massinissa (M); Sofonisba (F)";;40;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-sofonisba.xml
ita000016;Q728702;Alfieri, Vittorio;0;Saul;;;http://www.bibliotecaitaliana.it/testo/bibit000716;1788;Sansoni;Firenze;1985;;6;false;;1788;6;1;5;0;0;1;13;1782;24;5;12015;11701;145;1;1762;alfieri-saul;ita000016;ItaDraCor;1788;;male;1749;1803;"David (M); Gionata (M); Micol (F); Saul (M); Abner (M); Achimelech (M)";;39;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-saul.xml
ita000015;Q3941551;Alfieri, Vittorio;0;Rosmunda;;;http://www.bibliotecaitaliana.it/testo/bibit000705;1783;Sansoni;Firenze;1985;;4;false;;1783;4;2;2;0;0;1;6;1779/1780;24;5;11482;11349;62;0;1632;alfieri-rosmunda;ita000015;ItaDraCor;1783;;male;1749;1803;"Rosmunda (F); Romilda (F); Almachilde (M); Ildovaldo (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-rosmunda.xml
ita000014;Q3907352;Alfieri, Vittorio;0;Polinice;;;http://www.bibliotecaitaliana.it/testo/bibit000338;1783;Sansoni;Firenze;1985;;5;false;;1783;5;2;3;0;0;1;10;1775;21;5;11430;11297;66;3;1643;alfieri-polinice;ita000014;ItaDraCor;1783;;male;1749;1803;"Giocasta (F); Antigone (F); Eteocle (M); Creonte (M); Polinice (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-polinice.xml
ita000013;Q3887161;Alfieri, Vittorio;0;Ottavia;;;http://www.bibliotecaitaliana.it/testo/bibit001054;1783;Sansoni;Firenze;1985;;5;false;;1783;5;2;3;0;0;1;10;1779/1782;27;5;11138;11001;60;0;1592;alfieri-ottavia;ita000013;ItaDraCor;1783;;male;1749;1803;"Seneca (M); Nerone (M); Poppea (F); Tigellino (M); Ottavia (F)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-ottavia.xml
ita000012;Q3885529;Alfieri, Vittorio;0;Oreste;;;http://www.bibliotecaitaliana.it/testo/bibit001163;1783;Sansoni;Firenze;1985;;5;false;;1783;5;2;3;0;0;1;10;1776/1777;30;5;11132;10952;93;0;1721;alfieri-oreste;ita000012;ItaDraCor;1783;;male;1749;1803;"Elettra (F); Clitennestra (F); Egisto (M); Oreste (M); Pilade (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-oreste.xml
ita000011;Q3858928;Alfieri, Vittorio;0;Mirra;;;http://www.bibliotecaitaliana.it/testo/bibit000479;1789;Sansoni;Firenze;1985;;6;false;;1789;6;3;2;1;1;1;15;1784/1786;22;5;11052;10804;65;4;1575;alfieri-mirra;ita000011;ItaDraCor;1789;;male;1749;1803;"Cecri (F); Euriclea (F); Ciniro (M); Pereo (M); Mirra (F); Coro (Unk)";;40;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-mirra.xml
ita000010;Q3855202;Alfieri, Vittorio;0;Merope;;;http://www.bibliotecaitaliana.it/testo/bibit001624;1783;Sansoni;Firenze;1985;;6;false;;1783;6;1;4;1;2;1;15;1782;21;5;11239;10896;58;0;1652;alfieri-merope;ita000010;ItaDraCor;1783;;male;1749;1803;"Merope (F); Polifonte (M); Egisto (M); Polidoro (M); Soldati (M); Popolo (Unk)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-merope.xml
ita000009;Q3847533;Alfieri, Vittorio;0;Maria Stuarda;;;http://www.bibliotecaitaliana.it/testo/bibit000232;1788;Sansoni;Firenze;1985;;5;false;;1788;5;1;4;0;0;1;9;1778/1782;27;5;11409;11287;47;0;1629;alfieri-maria-stuarda;ita000009;ItaDraCor;1788;;male;1749;1803;"Lamorre (M); Maria (F); Ormondo (M); Botuello (M); Arrigo (M)";;39;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-maria-stuarda.xml
ita000008;Q3821878;Alfieri, Vittorio;0;La congiura de' Pazzi;;;http://www.bibliotecaitaliana.it/testo/bibit000579;1788;Sansoni;Firenze;1985;;6;false;;1788;6;1;5;0;0;1;12;1777/1783;24;5;11880;11637;64;0;1619;alfieri-la-congiura-de-pazzi;ita000008;ItaDraCor;1788;;male;1749;1803;"Raimondo (M); Guglielmo (M); Bianca (F); Lorenzo (M); Giuliano (M); Salviati (M)";;39;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-la-congiura-de-pazzi.xml
ita000007;Q3745063;Alfieri, Vittorio;0;Filippo;;;http://www.bibliotecaitaliana.it/testo/bibit000834;1783;Sansoni;Firenze;1985;;6;false;;1783;6;1;5;0;0;1;12;1775;24;5;11028;10906;50;0;1620;alfieri-filippo;ita000007;ItaDraCor;1783;;male;1749;1803;"Isabella (F); Carlo (M); Perez (M); Filippo (M); Gomez (M); Leonardo (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-filippo.xml
ita000006;Q3713520;Alfieri, Vittorio;0;Don Garzia;;;http://www.bibliotecaitaliana.it/testo/bibit000217;1789;Sansoni;Firenze;1985;;5;false;;1789;5;1;4;0;0;1;9;;23;5;11016;10893;54;1;1542;alfieri-don-garzia;ita000006;ItaDraCor;1789;;male;1749;1803;"Cosimo (M); Diego (M); Piero (M); Garzia (M); Eleonora (F)";;40;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-don-garzia.xml
ita000005;Q3646101;Alfieri, Vittorio;0;Bruto secondo;;;http://www.bibliotecaitaliana.it/testo/bibit000016;1789;Sansoni;Firenze;1985;;9;false;;1789;9;0;8;1;3;1;25;;14;5;11801;11450;107;0;1628;alfieri-bruto-secondo;ita000005;ItaDraCor;1789;;male;1749;1803;"Cesare (M); Cimbro (M); Antonio (M); Cassio (M); Cicerone (M); Bruto (M); Alcuni Senatori (M); Altri Senatori (M); Popolo (Unk)";;40;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-bruto-secondo.xml
ita000004;Q3646100;Alfieri, Vittorio;0;Bruto primo;;;http://www.bibliotecaitaliana.it/testo/bibit000015;1789;Sansoni;Firenze;1985;;7;false;;1789;7;0;6;1;1;1;21;1786/1787;20;5;10666;10292;120;0;1529;alfieri-bruto-primo;ita000004;ItaDraCor;1789;;male;1749;1803;"Collatino (M); Bruto (M); Popolo (Unk); Tito (M); Tiberio (M); Valerio (M); Mamilio (M)";;40;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-bruto-primo.xml
ita000003;Q3618694;Alfieri, Vittorio;0;Antigone;;;http://www.bibliotecaitaliana.it/testo/bibit000013;1783;Sansoni;Firenze;1985;;4;false;;1783;4;2;2;0;0;1;6;;22;5;10507;10248;63;0;1519;alfieri-antigone;ita000003;ItaDraCor;1783;;male;1749;1803;"Argia (F); Antigone (F); Creonte (M); Emone (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-antigone.xml
ita000002;Q3606339;Alfieri, Vittorio;0;Agamennone;;;http://www.bibliotecaitaliana.it/testo/bibit000017;1783;Sansoni;Firenze;1985;;4;false;;1783;4;2;2;0;0;1;6;1776/1778;25;5;10761;10638;51;0;1531;alfieri-agamennone;ita000002;ItaDraCor;1783;;male;1749;1803;"Egisto (M); Clitennestra (F); Elettra (F); Agamennone (M)";;34;false;https://www.wikidata.org/wiki/Q296244;DraCor: https://dracor.org/;texts/alfieri-agamennone.xml
ita000001;Q24790482;Alamanni, Luigi;0;Tragedia di Antigone;;;http://www.bibliotecaitaliana.it/testo/bibit000001;1527;Res;[San Mauro Torinese];1997;;10;false;;1527;10;3;7;0;1;1;45;;1;1;12351;12177;0;0;1692;alamanni-tragedia-di-antigone;ita000001;ItaDraCor;1527;;male;1495;1556;"Antigone (F); Ismene (F); Coro (M); Creonte (M); Messo (M); Emone (M); Tiresia (M); Nunzio (M); Euridice (F); Servo (M)";;32;false;https://www.wikidata.org/wiki/Q721846;DraCor: https://dracor.org/;texts/alamanni-tragedia-di-antigone.xml
