Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
dut000028;;Vondel, Joost;0;Adonias;of Rampzalige Kroonzucht;;https://www.dbnl.org/tekst/vond001dewe09_01/vond001dewe09_01_0070.php;1661;;;;;13;false;;1661;13;3;10;0;1;2;21;;21;5;16535;15593;53;0;1920;vondel-adonias;dut000028;DutchDraCor;1661;;male;1587;1679;"ADONIAS (M); ABIZAG (F); BERSABA (F); REY VAN HOFJOFFEREN (F); ABJATHAR (M); JOAB (M); SALOMON (M); SADOCK (M); NATAN (M); BANAJAS (M); CHUSAI (M); ACHIMAAS (M); SEMEI (M)";;74;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-adonias.xml
dut000027;;van den Vondel, Joost;0;Samson;of Heilige Wraeck;;https://www.dbnl.org/tekst/vond001dewe09_01/vond001dewe09_01_0016.php;1660;;;;;12;false;1660;1660;12;3;8;1;3;2;14;;17;5;15504;14146;40;0;1717;vondel-samson;dut000027;DutchDraCor;1660;;male;1587;1679;"DAGON (M); De Tuchtknaep van Samson (M); SAMSON (M); De Rey van Iodinnen (F); De Vorst van Gaze (M); De Vorstin van Gaze (F); De Aertspriester der Filistijnen (M); De Waerzeggerin van Akkaron (F); De Kooraelen (Unk); De Bode (M); Samsons bloetvrienden (M); FADAËL (M)";;73;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-samson.xml
dut000026;;Sophocles;1;Koning Edipus;Uit Sofokles;;https://www.dbnl.org/tekst/vond001dewe08_01/vond001dewe08_01_0250.php;1660;;;;;9;false;1665;1660;9;1;7;1;1;1;36;;1;1;16174;14198;3;0;1876;vondel-koning-edipus;dut000026;DutchDraCor;1660;Vondel, Sophocles;male;496;406;"EDIPUS (M); PRIESTER (M); KREON (M); REY van oude Thebaenen (Unk); TIRESIAS (M); JOKASTE (F); FORBAS (M); HERDER (M); BODE (M)";"Sophocles; Vondel, Joost";;;https://www.wikidata.org/wiki/Q7235;DraCor: https://dracor.org/;texts/vondel-koning-edipus.xml
dut000025;;Vondel, Joost;0;Koning David Herstelt;;;https://www.dbnl.org/tekst/vond001dewe09_01/vond001dewe09_01_0010.php;1660;;;;;11;false;1660;1660;11;1;9;1;1;1;19;;18;5;15837;14480;49;0;1786;vondel-koning-david-herstelt;dut000025;DutchDraCor;1660;;male;1587;1679;"JOAB (M); SOBI (M); REY (Unk); DE VEERWACHT (M); DAVID (M); ABISAÏ (M); AMASA (M); BERSEBA (F); JONATHAN (M); ACHIMAÄS (M); CHUSI (M)";;73;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-koning-david-herstelt.xml
dut000024;;Vondel, Joost;0;Koning David In ballingschap;;;https://www.dbnl.org/tekst/vond001dewe09_01/vond001dewe09_01_0004.php;1660;;;;;14;false;1660;1660;14;3;10;1;2;2;24;;22;5;16865;15647;62;0;1946;vondel-david-in-ballingschap;dut000024;DutchDraCor;1660;;male;1587;1679;"ABSOLON (M); THAMAR (F); DAVID (M); REY van LEVYTEN (Unk); URIAS GEEST (M); DAVIDS BEDGENOOTEN (F); JOAB (M); BODE (M); TWEEDE BODE (M); AERTSPRIESTERS (M); BERSABE (F); ACHITOFEL (M); CHUSAI (M); SIMEI (M)";;73;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-david-in-ballingschap.xml
dut000023;;Vondel, Joost;0;Jeptha;Of Offerbelofte;;https://www.dbnl.org/tekst/vond001dewe08_01/vond001dewe08_01_0250.php;1659;;;;;8;false;1659;1659;8;3;5;0;1;1;15;;16;5;16737;14377;32;0;2015;vondel-jeptha;dut000023;DutchDraCor;1659;;male;1587;1679;"HOFMEESTER (M); FILOPAIE (F); SLOTVOOGHT (M); REY VAN MAEGHDEN (F); IFIS (F); JEPTHA (M); HOFPRIESTER (M); WETGELEERDE (M)";;72;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-jeptha.xml
dut000022;;Vondel, Joost;0;Salmoneus;;;https://www.dbnl.org/tekst/vond001dewe05_01/vond001dewe05_01_0176.php;1657;;;;;8;false;1657;1657;8;1;6;1;1;1;23;;21;5;19150;16702;63;0;1995;vondel-salmoneus;dut000022;DutchDraCor;1657;;male;1587;1679;"PIZANERS (Unk); DIODOOR (M); REY van PRIESTEREN (M); THEOFRASTUS (M); BAZILIDES (M); HIEROFANT (M); SALMONEUS (M); FILOTIMIE (F)";;70;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-salmoneus.xml
dut000021;;Vondel, Joost;0;Lucifer;;;https://www.dbnl.org/tekst/vond001dewe05_01/vond001dewe05_01_0166.php;1654;;;;;10;false;1654;1654;10;0;8;2;2;1;21;;23;5;21873;18603;51;0;2205;vondel-lucifer;dut000021;DutchDraCor;1654;;male;1587;1679;"BELZEBUB (M); BELIAL (M); APOLLION (M); GABRIËL (M); REY VAN ENGELEN (Unk); LUCIFER (M); LUICIFERISTEN (Unk); MICHAËL (M); RAFAËL (M); URIËL (M)";;67;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-lucifer.xml
dut000020;;Vondel, Joost;0;Salomon;;;https://www.dbnl.org/tekst/vond001dewe05_01/vond001dewe05_01_0062.php;1648;;;;;12;false;1650;1648;12;2;9;1;2;1;18;;18;5;17004;16444;34;0;1978;vondel-salomon;dut000020;DutchDraCor;1648;;male;1587;1679;"WETGELEERDE (M); BENAJAS (M); ITHOBAL (M); REY VAN JERUSALEMMERS (Unk); SIDONISCHE HOFJOFFERS (F); SIDONIA (F); SALOMON (M); SANHEDRIN (M); SABUD (M); SADOCK (M); BODE (M); NATHAN (M)";;61;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-salomon.xml
dut000018;;Vondel, Joost;0;Maria Stuart;of Gemartelde Majesteit;;https://www.dbnl.org/tekst/vond001dewe05_01/vond001dewe05_01_0020.php;1646;;;;;8;false;;1646;8;3;5;0;2;1;15;;19;5;16988;15744;49;0;1874;vondel-maria-stuart;dut000018;DutchDraCor;1646;;male;1587;1679;"BIECHTVADER (M); MELVIN (M); BURGON (M); REY van STAETJOFFEREN (F); MARIA STUART (F); KENEDE (F); DE GRAVEN (M); PAULET (M)";;59;false;https://www.wikidata.org/wiki/Q312673;DraCor: https://dracor.org/;texts/vondel-maria-stuart.xml
