Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
rus000160;Q4167340;Островский, Александр;0;Доходное место;Комедия в пяти действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0050.shtml;1856;;;;;16;false;1857;1856;16;5;11;0;0;1;51;1856;38;5;19109;18347;1327;925;9;ostrovsky-dohodnoe-mesto;rus000160;RusDraCor;1856;Ostrovsky, Alexander;male;1823;1886;"Вышневский (M); Вышневская (F); Антон (M); Юсов (M); Белогубов (M); Жадов (M); Стеша (F); Полина (F); Юлинька (F); Кукушкина (F); Мыкин (M); Досужев (M); Василий (M); Григорий (M); 1-й чиновник (M); 2-й чиновник (M)";;33;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-dohodnoe-mesto.xml
rus000159;Q4146306;Островский, Александр;0;Горячее сердце;Комедия в пяти действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0114.shtml;1869;;;;;21;false;1869;1869;21;2;17;2;1;1;99;1868;43;5;21902;20589;2075;1254;36;ostrovsky-goryachee-serdce;rus000159;RusDraCor;1869;Ostrovsky, Alexander;male;1823;1886;"Силан (M); Гаврило (M); Курослепов (M); Вася (M); Наркис (M); Матрена (F); Параша (F); Градобоев (M); Сидоренко (M); Жигунов (M); Аристарх (M); Голоса (Unk); 1-й голос (Unk); 1-й мещанин (M); 2-й мещанин (M); 3-й мещанин (M); Солдат (M); Хлынов (M); Барин (M); Человек (M); Слуга (M)";;46;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-goryachee-serdce.xml
rus000158;Q63952025;Некрасов, Николай;0;Шила в мешке не утаишь – девушки под замком не удержишь;Водевиль в двух картинах;Comedy;http://az.lib.ru/n/nekrasow_n_a/text_0460.shtml;1841;;;;;6;false;1841;1841;6;2;4;0;0;1;11;;16;2;8295;8105;396;347;270;nekrasov-shila-v-meshke-ne-utaish;rus000158;RusDraCor;1841;Nekrasov, Nikolay;male;1821;1877;"Руперт (M); Розина (F); Анисья (F); Фортункин (M); Доктор (M); Слуга (M)";;20;false;https://www.wikidata.org/wiki/Q208003;DraCor: https://dracor.org/;texts/nekrasov-shila-v-meshke-ne-utaish.xml
rus000157;Q63943337;Судовщиков, Николай;0;Неслыханное диво, или честный секретарь;Комедия в трех действиях, в стихах;Comedy;http://az.lib.ru/s/sudowshikow_n_r/text_0010.shtml;1802;;;;;9;false;1809;1802;9;2;7;0;0;1;22;;51;3;12194;11798;992;0;1842;sudovshchikov-neslyhannoe-divo;rus000157;RusDraCor;1802;Sudovshchikov, Nikolay Rodionovich;male;1770;1812;"Кривосудов (M); Провор (M); Милена (F); Подрядчик (M); Правдин (M); Асмодей (M); Стрела (F); Крючкострой (M); Прямиков (M)";;32;false;https://www.wikidata.org/wiki/Q21147620;DraCor: https://dracor.org/;texts/sudovshchikov-neslyhannoe-divo.xml
rus000156;Q4086090;Островский, Александр;0;Бешеные деньги;;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0120.shtml;1870;;;;;9;false;1870;1870;9;2;7;0;0;1;31;1869;48;5;21213;20185;1574;1230;14;ostrovsky-beshenye-dengi;rus000156;RusDraCor;1870;Ostrovsky, Alexander;male;1823;1886;"Телятев (M); Васильков (M); Глумов (M); Надежда Антоновна (F); Лидия (F); Андрей (M); Кучумов (M); Григорий (M); Василий (M)";;47;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-beshenye-dengi.xml
rus000155;Q19215847;Лесков, Николай;0;Расточитель;Драма в пяти действиях;;https://rvb.ru/leskov/01text/vol_01/008.htm;1867;;;;;40;false;1867;1867;40;7;24;9;9;1;207;1867;59;5;29694;28009;4126;1096;31;leskov-rastochitel;rus000155;RusDraCor;1867;Leskov, Nikolai;male;1831;1895;"Князев (M); Минутка (M); Дросида (F); Дробадонов (M); Алеша Босый (M); Алена (F); Молчанов (M); Колокольцов (M); Мякишев (M); Марья Парменовна (F); Анна Семеновна (F); Гвоздев (M); Канунников (M); Варенцов (M); Народ (под окном за сценою) (Unk); Несколько голосов (Unk); Служанка (F); Все (III/13) (Unk); Марина (F); Челночек (M); Фабричные (M); Обрезов (M); Приезжий парень (M); 1-й фабричный (M); 2-й фабричный (M); 3-й фабричный (M); 4-й фабричный (M); Голоса (Unk); Хор (Unk); Все (IV/9) (Unk); Мать (F); Квартальный (M); Мещане (M); Голоса за сценой (Unk); 1-й мещанин (M); Один из приведших (M); 2-й мещанин (M); Голос за сценой (Unk); Другой голос за сценой (Unk); Один из мещан (M)";;36;false;https://www.wikidata.org/wiki/Q209004;DraCor: https://dracor.org/;texts/leskov-rastochitel.xml
rus000154;Q63750521;Княжнин, Яков;0;Росслав;Трагедия в стихах, в пяти действиях;Tragedy;https://rvb.ru/18vek/knyazhnin/01text/01theatre/03.htm;1784;;;;;6;false;1784;1784;6;1;5;0;0;1;13;;28;5;11250;11002;255;0;1732;knyazhnin-rosslav;rus000154;RusDraCor;1784;Knyazhnin, Yakov;male;1740;1791;"Адель (M); Кедар (M); Росслав (M); Зафира (F); Любомир (M); Христиерн (M)";;44;false;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-rosslav.xml
rus000153;Q63729678;Соллогуб, Владимир;0;Чиновник;Комедия в одном действии;Comedy;http://az.lib.ru/s/sollogub_w_a/text_0190.shtml;1856;;;;;6;false;1856;1856;6;1;5;0;0;1;15;1856;18;0;9423;9226;360;516;0;sollogub-chinovnik;rus000153;RusDraCor;1856;Sollogub, Vladimir;male;1813;1882;"Стрельский/Полковник (M); Графиня (F); Мисхорин (M); Надимов (M); Слуга (M); Полковник (M)";;43;false;https://www.wikidata.org/wiki/Q720198;DraCor: https://dracor.org/;texts/sollogub-chinovnik.xml
rus000152;Q4373851;Островский, Александр;0;Последняя жертва;Комедия в пяти действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0180.shtml;1877;;;;;24;false;1877;1878;24;5;17;2;0;1;89;1877;53;5;23333;22040;1539;1523;0;ostrovsky-poslednyaya-zhertva;rus000152;RusDraCor;1877;Ostrovsky, Alexander;male;1823;1886;"Михевна (F); Глафира Фирсовна (F); Юлия (F); Дергачев (M); Флор Федулыч (M); Дульчин (M); Василий (M); Лавр Мироныч (M); Ирина (F); Разносчик вестей (M); Один из группы (M); Голос из второй группы (Unk); Голос из третьей группы (Unk); Наблюдатель (M); Иногородный (M); Москвич (M); Салай Салтаныч (M); Пивокурова (F); Сакердон (M); Сергей (M); Молодой (M); Средний (M); Старый (M); Мардарий (M)";;54;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-poslednyaya-zhertva.xml
rus000151;Q63719167;Грибоедов, Александр;0;Молодые супруги;Комедия в одном действии, в стихах;Comedy;http://az.lib.ru/g/griboedow_a_s/text_0070.shtml;1815;;;;;3;false;1815;1815;3;1;2;0;0;1;3;;14;0;4927;4823;97;0;798;griboyedov-molodye-suprugi;rus000151;RusDraCor;1815;Griboyedov, Aleksander;male;1795;1829;"Арист (M); Эльмира (F); Сафир (M)";;20;false;https://www.wikidata.org/wiki/Q15001;DraCor: https://dracor.org/;texts/griboyedov-molodye-suprugi.xml
rus000150;Q63718298;Писарев, Александр;0;Поездка в Кронштадт;Комедия в трех действиях, в стихах;Comedy;http://az.lib.ru/p/pisarew_a_i/text_0080.shtml;1823;;;;;11;false;1823;1824;11;4;6;1;1;1;39;1823;47;3;8321;7925;585;0;1298;pisarev-poezdka-v-kronshtadt;rus000150;RusDraCor;1823;Pisarev, Aleksander;male;1803;1828;"Хор (Unk); Ленский (M); Чудин (M); Маша (F); Клешнин (M); Клешнина (F); Ленушка (F); Лидин (M); Сборский (M); Чудина (F); Иван (M)";;20;false;https://www.wikidata.org/wiki/Q4363527;DraCor: https://dracor.org/;texts/pisarev-poezdka-v-kronshtadt.xml
rus000149;Q63716673;Писарев, Александр;0;Наследница;Комедия в одном действии, в стихах;Comedy;http://az.lib.ru/p/pisarew_a_i/text_0100.shtml;1824;;;;;4;false;1824;1824;4;1;3;0;0;1;5;1824;20;1;5641;5485;284;0;902;pisarev-naslednica;rus000149;RusDraCor;1824;Pisarev, Aleksander;male;1803;1828;"Граф Тонской (M); Княгиня (F); Любим (M); Ипполит (M)";;21;false;https://www.wikidata.org/wiki/Q4363527;DraCor: https://dracor.org/;texts/pisarev-naslednica.xml
rus000148;Q63712069;Загоскин, Михаил;0;Благородный театр;Комедия в четырех действиях, в стихах;Comedy;http://az.lib.ru/z/zagoskin_m_n/text_0160.shtml;1828;;;;;17;false;1828;1828;17;5;12;0;0;1;76;1828;47;4;16449;15861;995;9;2688;zagoskin-blagorodnyj-teatr;rus000148;RusDraCor;1828;Zagoskin, Mikhail;male;1789;1852;"Любский (M); Любская (F); Изведов (M); Посошков (M); Вельский (M); Бирюлькин (M); Лилеев (M); Оленька (F); Наташа (F); Честонов (M); Местонов (M); Слуга/1-й слуга (M); Кутермина (F); 1-я племянница (F); 1-й племянник (M); Волгин (M); 2-й слуга (M)";;39;false;https://www.wikidata.org/wiki/Q629784;DraCor: https://dracor.org/;texts/zagoskin-blagorodnyj-teatr.xml
rus000147;Q63706871;Кокошкин, Фёдор;0;Воспитание, или вот приданое;Комедия в четырех действиях, в стихах;Comedy;http://az.lib.ru/k/kokoshkin_f_f/text_0020.shtml;1824;;;;;11;false;1824;1824;11;4;7;0;0;1;49;1823;33;4;15147;14514;1233;1;2155;kokoshkin-vospitanie;rus000147;RusDraCor;1824;Kokoshkin, Fyodor;male;1773;1838;"Даша (F); Софья (F); Ведеркин (M); Флюгерова (F); Панфил (M); Славин (M); Лия (F); Князь (M); Прямиков (M); Слуга (M); Огородник (M)";;51;false;https://www.wikidata.org/wiki/Q4227412;DraCor: https://dracor.org/;texts/kokoshkin-vospitanie.xml
rus000146;Q16386975;Лермонтов, Михаил;0;Menschen und Leidenschaften;Ein Trauerspiel;Tragedy;http://feb-web.ru/feb/lermont/texts/lerm04/vol03/l43-135-.htm;1830;;;;;11;false;;1880;11;5;6;0;0;1;20;1830;33;5;16172;15535;1495;594;14;lermontov-menschen-und-leidenschaften;rus000146;RusDraCor;1830;Lermontov, Mikhail;male;1814;1841;"Дарья (F); Иван (M); Василиса (F); Николай Михалыч (M); Василий Михалыч (M); Заруцкий (M); Юрий (M); Элиза (F); Любовь (F); Марфа Ивановна (F); Слуга (M)";;16;false;https://www.wikidata.org/wiki/Q46599;DraCor: https://dracor.org/;texts/lermontov-menschen-und-leidenschaften.xml
rus000145;Q63684121;Некрасов, Николай;0;Актер;Шутка-водевиль в одном действии;Comedy;http://az.lib.ru/n/nekrasow_n_a/text_0410.shtml;1841;;;;;8;false;1841;1841;8;2;6;0;0;1;14;;15;0;4841;4654;201;242;141;nekrasov-akter;rus000145;RusDraCor;1841;Nekrasov, Nikolay;male;1821;1877;"Кочергин (M); Сухожилов (M); Лидия (F); Стружкин (M); Сухожиловa (F); Татарин (M); Итальянец (M); Слуга (M)";;20;false;https://www.wikidata.org/wiki/Q208003;DraCor: https://dracor.org/;texts/nekrasov-akter.xml
rus000144;Q4384565;Островский, Александр;0;Пучина;Сцены из московской жизни;;http://az.lib.ru/o/ostrowskij_a_n/text_0100.shtml;1866;;;;;19;false;1866;1866;19;6;13;0;1;2;63;;23;0;13898;13398;645;822;4;ostrovsky-puchina;rus000144;RusDraCor;1866;Ostrovsky, Alexander;male;1823;1886;"1-й купец (M); Жена (F); 2-й купец (M); Погуляев (M); 1-й студент (M); 2-й студент (M); Студенты (M); Кисельников (M); 3-й студент (M); Переярков (M); Проходящий (M); Боровцова (F); Боровцов (M); Турунтаев (M); Глафира (F); Лиза (F); Аксинья (F); Анна Устиновна (F); Неизвестный (M)";;43;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-puchina.xml
rus000143;Q4310903;Островский, Александр;0;На бойком месте;Комедия в трех действиях;Comedy;http://az.lib.ru/o/ostrowskij_a_n/text_0094.shtml;1865;;;;;11;false;1865;1865;11;2;9;0;0;1;41;;27;3;11805;11001;1095;696;8;ostrovsky-na-bojkom-meste;rus000143;RusDraCor;1865;Ostrovsky, Alexander;male;1823;1886;"Бессудный (M); Раззоренный (M); Евгения (F); Аннушка (F); Жук (M); Сеня (M); Непутевый (M); Миловидов (M); Пыжиков (M); Гришка (M); Иван (M)";;42;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-na-bojkom-meste.xml
rus000142;Q61711183;Ростопчина, Евдокия;0;Нелюдимка;Драма в пяти действиях;;http://az.lib.ru/r/rostopchina_e_p/text_0070.shtml;1850;;;;;12;false;;1850;12;3;9;0;0;1;28;1849;32;5;17515;16960;2050;93;2475;rostopchina-neludimka;rus000142;RusDraCor;1850;Rostopchina, Yevdokiya;female;1812;1858;"Зоя (F); Няня (F); Первый молодой человек (M); Второй молодой человек (M); Третий молодой человек (M); Евгений (M); Валентин (M); Охотник (M); Мина (F); Готлиб (M); Незнакомый (Граф Юрий) (M); Дворецкий (M)";;38;false;https://www.wikidata.org/wiki/Q1959117;DraCor: https://dracor.org/;texts/rostopchina-neludimka.xml
rus000141;Q16686899;Булгаков, Михаил;0;Полоумный Журден;Мольериана в трех действиях;;http://lib.ru/BULGAKOW/jurden.txt;1932;;;;;22;false;;1965;22;5;17;0;0;1;195;1932;3;3;8078;7718;737;737;10;bulgakov-poloumnyj-zhurden;rus000141;RusDraCor;1932;Bulgakov, Mikhail;male;1891;1940;"Бежар (M); Брэндавуан (M); Юбер (M); Дю Круази (M); Учитель танцев (M); Учитель музыки (M); Журден (M); Учитель фехтования (M); Певец (M); Певица (F); Николь (F); Панкрасс (M); Статуя (M); Дон Жуан (M); Госпожа Журден (F); Дорант (M); Клеонт (M); Ковьель (M); Люсиль (F); Доримена (F); Портной (M); Нотариус (M)";;41;false;https://www.wikidata.org/wiki/Q835;DraCor: https://dracor.org/;texts/bulgakov-poloumnyj-zhurden.xml
rus000140;Q59363016;Княжнин, Яков;0;Чудаки;Комедия в стихах, в пяти действиях;Comedy;https://rvb.ru/18vek/knyazhnin/01text/01theatre/06.htm;1793;;;;;14;false;;1793;14;3;11;0;0;1;59;1790;44;5;18930;18503;1075;0;2693;knyazhnin-chudaki;rus000140;RusDraCor;1793;Knyazhnin, Yakov;male;1740;1791;"Пролаз (M); Лентягин (M); Лентягина (F); Лакей (M); Марина (F); Высонос (M); Улинька (F); Ветромах (M); Трусим (M); Прият (M); Майор (M); Судья (M); Тромпетин (M); Свирелкин (M)";;;true;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-chudaki.xml
rus000139;Q59360450;Княжнин, Яков;0;Хвастун;Комедия в стихах, в пяти действиях;Comedy;https://rvb.ru/18vek/knyazhnin/01text/01theatre/05.htm;1785;;;;;11;false;1785;1786;11;3;8;0;0;1;47;1784/1785;50;5;16372;16026;888;0;2396;knyazhnin-hvastun;rus000139;RusDraCor;1785;Knyazhnin, Yakov;male;1740;1791;"Полист (M); Простодум (M); Портной (M); Верхолет (M); Марина (F); Чванкина (F); Милена (F); Приказчик (M); Замир (M); Честон (M); Благочинный (M)";;45;false;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-hvastun.xml
rus000138;Q59357856;Андреев, Леонид;0;Не убий;;;http://az.lib.ru/a/andreew_l_n/text_1330.shtml;1913;;;;;23;false;1913;1913;23;9;14;0;0;1;149;1913;6;5;20008;17691;3151;972;0;andreyev-ne-ubiy;rus000138;RusDraCor;1913;Andreyev, Leonid;male;1871;1919;"Яков (M); Василиса Петровна (F); Кулабухов (M); Маргарита (F); Феофан (M); Гость (M); Горничная (F); Зайчиков (M); Князь (M); Барон (M); Студент (M); Помещик (M); Коммерции советник (M); Генерал (M); Дарья Степановна (F); Молодой человек (M); Лакей (M); Первая дама (F); Вторая дама (F); Шафер (M); Нюша (F); Экономка (F); Леля (F)";;42;false;https://www.wikidata.org/wiki/Q310866;DraCor: https://dracor.org/;texts/andreyev-ne-ubiy.xml
rus000137;Q59355429;Андреев, Леонид;0;Мысль;Современная трагедия в трех действиях и шести картинах;Tragedy;http://az.lib.ru/a/andreew_l_n/text_1290.shtml;1914;;;;;15;false;1914;1914;15;6;9;0;0;1;39;1913;6;3;13677;12576;1991;667;0;andreyev-mysl;rus000137;RusDraCor;1914;Andreyev, Leonid;male;1871;1919;"Крафт (M); Керженцев (M); Савелов (M); Татьяна Николаевна (F); Саша (F); Федорович (M); Дарья Васильевна (F); Василий (M); Прямой (M); Васильева (F); Маша (F); Сиделка (F); Иван Петрович (M); Семенов (M); Третий врач (M)";;43;false;https://www.wikidata.org/wiki/Q310866;DraCor: https://dracor.org/;texts/andreyev-mysl.xml
rus000136;Q19138222;Княжнин, Яков;0;Вадим Новгородский;Трагедия в стихах, в пяти действиях;Tragedy;https://rvb.ru/18vek/knyazhnin/01text/01theatre/04.htm;1793;;;;;7;false;;1793;7;2;5;0;0;1;12;1788/1789;22;5;10368;10177;208;0;1573;knyazhnin-vadim-novgorodskij;rus000136;RusDraCor;1793;Knyazhnin, Yakov;male;1740;1791;"Вигор (M); Пренест (M); Вадим (M); Селена (F); Рамида (F); Рурик (M); Извед (M)";;;true;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-vadim-novgorodskij.xml
rus000135;Q59343126;Некрасов, Николай;0;Забракованные;Трагедия в трех действиях, с эпилогом, с национальными песнями и плясками и великолепным бенгальским огнем;Tragedy;http://az.lib.ru/n/nekrasow_n_a/text_0440.shtml;1859;;;;;9;false;;1859;9;3;6;0;0;1;21;;7;3;2512;2142;327;0;453;nekrasov-zabrakovannye;rus000135;RusDraCor;1859;Nekrasov, Nikolay;male;1821;1877;"Григорий (M); Первая девушка (F); Вторая девушка (F); Третья девушка (F); Триумвиратов (M); Калистрат (M); Харчин (M); Тузов (M); Кадыков (M)";;38;false;https://www.wikidata.org/wiki/Q208003;DraCor: https://dracor.org/;texts/nekrasov-zabrakovannye.xml
rus000134;Q4080436;Булгаков, Михаил;0;Бег;Восемь снов / Пьеса в четырех действиях;;http://lib.ru/BULGAKOW/run.txt;1928;;;;;40;false;1957;;40;7;33;0;4;1;311;1928;8;4;16019;13503;3820;893;0;bulgakov-beg;rus000134;RusDraCor;1928;Bulgakov, Mikhail;male;1891;1940;"Голубков (M); Серафима (F); Барабанчикова (F); Махров (M); Паисий (M); Баев (M); Буденовец (M); Люська (F); Чарнота (M); Де Бризар (M); Африкан (M); Игумен (M); Монахи (M); Крапилин (M); Хлудов (M); Голован (M); Первый штабной (M); Второй штабной (M); Третий штабной (M); Комендант (M); Начальник станции (M); Николаевна (F); Корзухин (M); Главнокомандующий (M); Штабные (M); Тихий (M); Гурин (M); Скунский (M); Конвойный (M); Турчанка, любящая мать (F); Личико (Марья Константиновна) (F); Артур (M); Итальянцы-матросы (M); Англичане-матросы (M); Фигура (M); Проститутка-красавица (F); Итальянец-матрос (M); Боцман-англичанин (M); Грек-донжуан (M); Антуан (M)";;37;false;https://www.wikidata.org/wiki/Q835;DraCor: https://dracor.org/;texts/bulgakov-beg.xml
rus000133;Q59276949;Писарев, Александр;0;Лукавин;Комедия в пяти действиях, в стихах, переделанная с английского;Comedy;http://az.lib.ru/p/pisarew_a_i/text_0070.shtml;1823;;;;;13;false;1823;1823;13;2;10;1;1;1;43;;47;5;12398;11980;623;0;2048;pisarev-lukavin;rus000133;RusDraCor;1823;Pisarev, Aleksander;male;1803;1828;"Лукавин (M); Змейкин (M); Маша (F); Досажаева (F); Досажаев (M); Порфирий (M); Здравосудов (M); Моисей (M); Ветрон (M); Гости (Unk); Усладов (M); Слуга Ветрона (M); Слуга Лукавина (M)";;20;false;https://www.wikidata.org/wiki/Q4363527;DraCor: https://dracor.org/;texts/pisarev-lukavin.xml
rus000132;Q16055328;Крылов, Иван;0;Проказники;Комедия в пяти действиях;Comedy;https://rvb.ru/18vek/krylov/01text/vol2/01play/028.htm;1793;;;;;10;false;;1793;10;4;6;0;0;1;45;1788;66;5;18885;18353;870;1109;16;krylov-prokazniki;rus000132;RusDraCor;1793;Krylov, Ivan;male;1769;1844;"Иван (M); Таратора (F); Тянислов (M); Ланцетин (M); Азбукин (M); Милон (M); Прията (F); Плутана (F); Княжна Тройкина (F); Рифмокрад (M)";;24;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-prokazniki.xml
rus000131;Q59220848;Лажечников, Иван;0;Окопировался;Комедия в трех актах;Comedy;http://az.lib.ru/l/lazhechnikow_i_i/text_0230.shtml;1854;;;;;22;false;1854;1855;22;7;13;2;2;1;86;;30;3;11922;11390;1427;516;37;lazhechnikov-okopirovalsya;rus000131;RusDraCor;1854;Lazhechnikov, Ivan;male;1792;1869;"Груня (F); Резинкин (M); Гривенничкин (M); Мамаев (M); Липина (F); Ванечка (M); Крестьянка (F); Подснежников (M); Слесарь (M); Резинкина (F); Разнесенский (M); Муха (M); Лососинин (M); Дворовый человек (M); Половой (M); Все (II/1) (Unk); Музыкант (M); Один из цыган (M); Поддевкина (F); Прасковья Степановна (F); Кухарка (F); Все (III/3) (Unk)";;62;false;https://www.wikidata.org/wiki/Q922027;DraCor: https://dracor.org/;texts/lazhechnikov-okopirovalsya.xml
rus000130;Q48946899;Николев, Николай;0;Самолюбивый стихотворец;Комедия в пяти действиях;Comedy;http://az.lib.ru/n/nikolew_n_p/text_0060.shtml;1781;;;;;8;false;1781;1787;8;2;6;0;0;1;24;1775;37;5;13772;13479;1092;0;1969;nikolev-samolyubivyj-stihotvorec;rus000130;RusDraCor;1781;Nikolev, Nikolai;male;1758;1815;"Панфил (M); Марина (F); Милана (F); Надмен (M); Модстрих (M); Наборщик (M); Крутон (M); Чеснодум (M)";;23;false;https://www.wikidata.org/wiki/Q4320698;DraCor: https://dracor.org/;texts/nikolev-samolyubivyj-stihotvorec.xml
rus000129;Q59106651;Кедрин, Дмитрий;0;Рембрандт;Драма в стихах;;http://az.lib.ru/k/kedrin_d_b/text_0230.shtml;1940;;;;;41;false;;1940;41;5;35;1;2;1;182;1938;37;6;13148;12641;1387;0;2140;kedrin-rembrandt;rus000129;RusDraCor;1940;Kedrin, Dmitri;male;1907;1945;"Флинк (M); Фабрициус (M); Рембрандт (M); Саския (F); Людвиг (M); Баннинг Кук (M); Сикс (M); Бюргер (M); Мортейра (M); Голос с улицы (M); Пушкарь (M); Хендрике (M); Доктор Тюльп (M); Пастор (M); Продавец красок (M); Первый купец (M); Первая дама (F); Второй купец (M); Третий купец (M); Вторая дама (F); Третья дама (F); Лейтенант (M); Стрелки (M); Первый стрелок (M); Второй стрелок (M); Судебный пристав (M); Писец (M); Первый стражник (M); Второй стражник (M); Третий стражник (M); Четвертый стражник (M); Пятый стражник (M); Первый горожанин (M); Второй горожанин (M); Принц (M); Кредитор (M); Хозяин гостиницы (M); Магдалина ван Лоо (F); Первый сосед (M); Второй сосед (M); Голоса (Unk)";;33;false;https://www.wikidata.org/wiki/Q4218868;DraCor: https://dracor.org/;texts/kedrin-rembrandt.xml
rus000128;Q59105135;Хмельницкий, Николай;0;Говорун;Комедия в одном действии, в стихах;Comedy;http://az.lib.ru/h/hmelxnickij_n_i/text_0030.shtml;1817;;;;;12;false;1817;1817;12;9;3;0;0;1;43;;16;0;4354;4194;229;1;636;khmelnitsky-govorun;rus000128;RusDraCor;1817;Khmelnitsky, Nikolai;male;1789;1845;"Прелестина (F); Лиза (F); Вестина (F); Свахина (F); Граф Звонов (M); Модестов (M); Слуга (M); Споркина (F); Вздоркина (F); Громова (F); Чванова (F); Иванова (F)";;28;false;https://www.wikidata.org/wiki/Q5608019;DraCor: https://dracor.org/;texts/khmelnitsky-govorun.xml
rus000127;Q56249132;Княжнин, Яков;0;Дидона;Трагедия в пяти действиях;Tragedy;https://rvb.ru/18vek/knyazhnin/01text/01theatre/01.htm;1769;;;;;9;false;1769;1790;9;3;6;0;0;1;17;1769;35;5;9951;9734;138;0;1455;knyazhnin-didona;rus000127;RusDraCor;1769;Knyazhnin, Yakov;male;1740;1791;"Антенор (M); Эней (M); Дидона (F); Елиза (F); Ярб (M); Гиас (M); Арсина (F); Воин говорящий Дидонин (M); Тимар (M)";;29;false;https://www.wikidata.org/wiki/Q354505;DraCor: https://dracor.org/;texts/knyazhnin-didona.xml
rus000126;Q16057822;Лермонтов, Михаил;0;Странный человек;Романтическая драма;;http://feb-web.ru/feb/lermont/texts/lerm05/vol04/l542183-.htm;1831;;;;;48;false;1916;1860;48;15;30;3;3;4;195;1831;13;0;17424;16710;1338;693;155;lermontov-strannyj-chelovek;rus000126;RusDraCor;1831;Lermontov, Mikhail;male;1814;1841;"Павел Григорич (M); Владимир (M); Белинской (M); Анна Николавна (F); Гость 1 (II) (M); Наталья Федоровна (F); Одна из барышень (F); Другая барышня (F); Гость 2 (II) (M); Гость 3 (II) (M); Одна из дам (F); Гость 4 (II) (M); Княжна Софья (F); Многие (II) (Unk); Аннушка (F); Марья Дмитревна (F); Доктор (M); Снегин (M); Челяев (M); Заруцкой (M); Рябинов (M); Вышневской (M); Многие голоса (Unk); Слуга (V) (M); Мужик (M); Наташа (F); Поверенный (M); 1.) Старуха (F); 2.) Старуха (F); Слуга (IX) (M); 1.) Слуга (X) (M); 2.) Слуга (X) (M); 3.) Слуга (X) (M); Иван (M); Гость 1 (XII) (M); Гость (XII) (M); 1.) Гость (XIII) (M); Граф N. (M); 1.) Дама (F); 2.) Гость (XIII) (M); 2.) Дама (F); 3.) Гость (XIII) (M); Многие/Некоторые (XIII) (Unk); 4.) Гость (XIII) (M); 5.) Гость (XIII) (M); Слуга (XIII) (M); 3.) Дама (F); Одна старуха (F)";;17;false;https://www.wikidata.org/wiki/Q46599;DraCor: https://dracor.org/;texts/lermontov-strannyj-chelovek.xml
rus000125;Q59009071;Капнист, Василий;0;Ябеда;Комедия в пяти действиях;Comedy;https://rvb.ru/18vek/kapnist/01text/02theatre/253.htm;1798;;;;;15;false;1798;1798;15;3;12;0;0;1;88;1791/1798;41;5;17408;16851;1126;0;2534;kapnist-yabeda;rus000125;RusDraCor;1798;Kapnist, Vasily;male;1758;1823;"Прямиков (M); Добров (M); Анна (F); София (F); Кривосудов (M); Фекла (F); Наумыч (M); Праволов (M); Кохтин (M); Бульбулькин (M); Атуев (M); Хватайко (M); Паролькин (M); Радбын (M); Архип (M)";;40;false;https://www.wikidata.org/wiki/Q713704;DraCor: https://dracor.org/;texts/kapnist-yabeda.xml
rus000124;Q59005445;Хмельницкий, Николай;0;Взаимные испытания;Комедия в одном действии, в стихах;Comedy;http://az.lib.ru/h/hmelxnickij_n_i/text_0060.shtml;1829;;;;;4;false;1829;1829;4;2;2;0;0;1;6;1826;17;0;3890;3787;129;2;623;khmelnitsky-vzaimnye-ispytaniya;rus000124;RusDraCor;1829;Khmelnitsky, Nikolai;male;1789;1845;"Графиня (F); Светлана (F); Пламирский (M); Эледин (M)";;40;false;https://www.wikidata.org/wiki/Q5608019;DraCor: https://dracor.org/;texts/khmelnitsky-vzaimnye-ispytaniya.xml
