Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
HU14261;Pekár, Gyula;Lavina;1895;1895;;texts/HU14261.xml;23916;Hungarian;https://viaf.org/viaf/2057726;male;1867;1937;short;1880-1899;ELTeC-hun;1895;2015-09-15;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14261;28;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14315;Kupa, Árpád;Képzelt királyok : Történeti regény;1898;1898;;texts/HU14315.xml;66127;Hungarian;https://viaf.org/viaf/162003783;male;1858;1916;medium;1880-1899;ELTeC-hun;1898;2015-09-18;1898;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14315;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14548;Ábrányi, Kornél;Régi és uj nemesek : Eredeti regény;1881;1881;;texts/HU14548.xml;58746;Hungarian;https://viaf.org/viaf/57808720;male;1849;1913;medium;1880-1899;ELTeC-hun;1881;2015-10-09;1896;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14548;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14564;Herman, Ottóné;Kisvárosiak;1897;1897;;texts/HU14564.xml;27035;Hungarian;https://viaf.org/viaf/53161612;female;1856;1916;short;1880-1899;ELTeC-hun;1897;2015-10-14;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14564;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14664;Tolnai, Lajos;Életképek;1867;1867;;texts/HU14664.xml;50764;Hungarian;https://viaf.org/viaf/6903976;male;1837;1902;medium;1860-1879;ELTeC-hun;1867;2015-11-04;1867;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14664;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14689;Vértesi, Arnold;Előre;1895;1895;;texts/HU14689.xml;30470;Hungarian;https://viaf.org/viaf/121504813;male;1836;1911;short;1880-1899;ELTeC-hun;1895;2015-11-12;1900;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14689;59;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14745;Beniczkyné Bajza, Lenke;Két sziv harcza : Regény két kötetben;1866;1866;;texts/HU14745.xml;73249;Hungarian;https://viaf.org/viaf/20466121;female;1839;1905;medium;1860-1879;ELTeC-hun;1866;2015-11-26;1893;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14745;27;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU14769;Beniczkyné Bajza, Lenke;Itt és a jövő életben : Regény két kötetben;1878;1878;;texts/HU14769.xml;61512;Hungarian;https://viaf.org/viaf/20466121;female;1839;1905;medium;1860-1879;ELTeC-hun;1878;2015-12-02;1903;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU14769;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16123;Malonyay, Dezső;Az utolsó: Regény három kötetben;1896;1896;;texts/HU16123.xml;94912;Hungarian;https://viaf.org/viaf/86172276;male;1866;1916;medium;1880-1899;ELTeC-hun;1896;2016-10-13;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16123;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16124;Bartók, Lajos;A szemfényvesztők;1896;1896;;texts/HU16124.xml;41351;Hungarian;https://viaf.org/viaf/121399672;male;1851;1902;short;1880-1899;ELTeC-hun;1896;2016-10-13;1896;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16124;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16127;Palotás, Fausztin;Salve Regina;1896;1896;;texts/HU16127.xml;27221;Hungarian;https://viaf.org/viaf/378155284786787061557;male;1855;1922;short;1880-1899;ELTeC-hun;1896;2016-10-14;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16127;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16243;Beksics, Gusztávné;A bukottak;1892;1892;;texts/HU16243.xml;29198;Hungarian;;female;1849;1903;short;1880-1899;ELTeC-hun;1892;2016-11-18;1893;Magyar Elektronikus Könyvtárért Egyesület;;;;high;HU16243;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16328;Tábori, Róbert;Görbe hegyek országában;1891;1891;;texts/HU16328.xml;24832;Hungarian;https://viaf.org/viaf/73060469;male;1855;1906;short;1880-1899;ELTeC-hun;1891;2016-12-09;1904;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16328;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16344;Eötvös, Károly;A Bakony;1909;1909;;texts/HU16344.xml;123386;Hungarian;https://viaf.org/viaf/184888089;male;1842;1916;long;1900-1920;ELTeC-hun;1909;2016-12-14;1909;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16344;67;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16355;Kada, Elek;A darázs mérge;1893;1893;;texts/HU16355.xml;19404;Hungarian;https://viaf.org/viaf/121449348;male;1852;1913;short;1880-1899;ELTeC-hun;1893;2016-12-19;1893;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16355;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16359;Prém, József;Félvér;1893;1893;;texts/HU16359.xml;34914;Hungarian;https://viaf.org/viaf/162597297;male;1850;1910;short;1880-1899;ELTeC-hun;1893;2016-12-19;1893;Magyar Elektronikus Könyvtárért Egyesület;;;;high;HU16359;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16361;Boross, Mihály;Vagy idejében vagy soha;1856;1856;;texts/HU16361.xml;14135;Hungarian;https://viaf.org/viaf/121430064;male;1815;1899;short;1840-1859;ELTeC-hun;1856;2016-12-20;1856;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16361;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16529;Ábrahám, Ernő;Csillagok a Tiszában;1914;1914;"author not anonym based upon the tei xml; details of the author added based upon the tei xml";texts/HU16529.xml;51818;Hungarian;https://viaf.org/viaf/5289705;male;1882;1945;medium;1900-1920;ELTeC-hun;1914;2017-02-06;1917;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16529;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16600;Lovik, Károly;Az arany polgár;1908;1908;;texts/HU16600.xml;31026;Hungarian;https://viaf.org/viaf/121536328;male;1874;1915;short;1900-1920;ELTeC-hun;1908;2017-02-23;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16600;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16672;Kovács, József;Egy magyar amazon;1869;1869;;texts/HU16672.xml;22875;Hungarian;https://viaf.org/viaf/221085154;male;1832;1897;short;1860-1879;ELTeC-hun;1869;2017-03-08;1869;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16672;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU16824;Ritoók, Emma;A nagy véletlen;1908;1908;;texts/HU16824.xml;47729;Hungarian;https://viaf.org/viaf/121446803;female;1868;1945;short;1900-1920;ELTeC-hun;1908;2017-05-03;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU16824;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17048;Kabos, Ede;A jövő fészke;1908;1908;;texts/HU17048.xml;53753;Hungarian;https://viaf.org/viaf/51003824;male;1864;1923;medium;1900-1920;ELTeC-hun;1908;2017-07-10;1908;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17048;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17435;Tormay, Cécile;Bujdosó könyv;1920;1920;;texts/HU17435.xml;160251;Hungarian;https://viaf.org/viaf/49267950;female;1876;1937;long;1900-1920;ELTeC-hun;1920;2017-10-25;1939;Magyar Elektronikus Könyvtárért Egyesület;;;;high;HU17435;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17606;Teleki, Sándorné;Tabu;1919;1919;;texts/HU17606.xml;57333;Hungarian;https://viaf.org/viaf/309595549;female;1864;1937;medium;1900-1920;ELTeC-hun;1919;2017-12-11;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17606;55;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17653;Czóbel, Minka;Két arany hajszál;1908;1908;;texts/HU17653.xml;36053;Hungarian;https://viaf.org/viaf/1344243;female;1855;1947;short;1900-1920;ELTeC-hun;1908;2018-01-01;1908;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17653;53;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17694;Lux, Terka;Amire születtünk;1906;1906;;texts/HU17694.xml;34961;Hungarian;https://viaf.org/viaf/121519574;female;1873;1938;short;1900-1920;ELTeC-hun;1906;2018-01-08;1906;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17694;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17873;Jósika, Júlia;Az élet esélyei;1864;1864;;texts/HU17873.xml;28349;Hungarian;https://viaf.org/viaf/46218998;female;1813;1893;short;1860-1879;ELTeC-hun;1864;2018-02-23;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17873;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17910;Jósika, Júlia;Konrád;1872;1872;;texts/HU17910.xml;38707;Hungarian;https://viaf.org/viaf/46218998;female;1813;1893;short;1860-1879;ELTeC-hun;1872;2004-09-01;1872;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17910;59;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17960;Virághalmi, Ferenc;Egy cserepár naplója;1866;1866;;texts/HU17960.xml;29457;Hungarian;https://viaf.org/viaf/121507699;male;1826;1875;short;1860-1879;ELTeC-hun;1866;2018-03-14;1866;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17960;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU17999;Kánya, Emília;Szeretet könyve;1863;1863;;texts/HU17999.xml;60532;Hungarian;https://viaf.org/viaf/30410778;female;1830;1910;medium;1860-1879;ELTeC-hun;1863;2018-03-29;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU17999;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU18153;Nagy, Ignác;Szúnyogok;1848;1848;;texts/HU18153.xml;47550;Hungarian;https://viaf.org/viaf/121393539;male;1810;1854;short;1840-1859;ELTeC-hun;1848;2018-05-14;1852;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU18153;38;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU18411;Ábrai, Károly;48-tól Világosig;1860;1860;;texts/HU18411.xml;35541;Hungarian;https://viaf.org/viaf/164963805;male;1830;1912;short;1860-1879;ELTeC-hun;1860;2018-07-18;1860;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU18411;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU18535;Gozsdu, Elek;Köd;1882;1882;;texts/HU18535.xml;45870;Hungarian;https://viaf.org/viaf/52610012;male;1863;1924;short;1880-1899;ELTeC-hun;1882;2018-09-04;;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU18535;19;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU18964;Jósika, Júlia;Családélet;1862;1862;;texts/HU18964.xml;56940;Hungarian;https://viaf.org/viaf/46218998;female;1813;1893;medium;1860-1879;ELTeC-hun;1862;2019-01-10;1862;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU18964;49;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
HU18993;Kánya, Emília;Válságos napok;1860;1860;;texts/HU18993.xml;74428;Hungarian;https://viaf.org/viaf/30410778;female;1830;1910;medium;1860-1879;ELTeC-hun;1860;2019-01-18;1876;Magyar Elektronikus Könyvtárért Egyesület;;;;low;HU18993;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
