Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
FRA01701;Gautier, Théophile;Militona;1847;1847;authorid: https://www.wikidata.org/wiki/Q183713;texts/FRA01701_GautierT.xml;40222;French;https://viaf.org/viaf/96428598;male;1800;1872;short;1840-1859;ELTeC-fra;1847;2007;1860;Wikisource;https://viaf.org/viaf/1210145857084622921707 ;;heterodiegetic;high;FRA01701;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA01801;Gay, Marie Françoise Sophie;Ellenore;1844;1844;authorid: https://www.wikidata.org/wiki/Q273200;texts/FRA01801_Gay.xml;188983;French;https://viaf.org/viaf/27059297;female;1776;1852;long;1840-1859;ELTeC-fra;1844;2006;1864;Project Gutenberg;;;homodiegetic;low;FRA01801;68;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA01902;Gaboriau, Émile;Monsieur Lecoq;1869;1869;"authorid: https://www.wikidata.org/wiki/Q463513; titleid: https://www.wikidata.org/wiki/Q6902552";texts/FRA01902_Gaboriau.xml;269763;French;https://viaf.org/viaf/100177491;male;1832;1873;long;1860-1879;ELTeC-fra;1869;;1884;Ebooks libres et gratuits;https://viaf.org/viaf/265154387507630970001 ;;heterodiegetic;high;FRA01902;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02001;Gilbert, Jehan;Vers le pôle en aéroplane;1912;1912;;texts/FRA02001_Gilbert.xml;21626;French;https://viaf.org/viaf/51823427;male;1880;1940;short;1900-1920;ELTeC-fra;1912;2012;1912;Gallica (BnF);;adventure novel;heterodiegetic;low;FRA02001;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02101;Girardin, Delphine de;Marguerite, ou Deux amours;1854;1854;"Girardin, Delphine de [Delphine Gay]; authorid: https://www.wikidata.org/wiki/Q437094";texts/FRA02101_Girardin.xml;69231;French;https://viaf.org/viaf/24601979;female;1804;1855;medium;1840-1859;ELTeC-fra;1854;2013-04-11;1859;Bibliothèque numérique romande (BNR);;;heterodiegetic;high;FRA02101;50;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02201;Gouraud, Julie;Quand je serai grande;1888;1888;"Gouraud, Julie [Louise d'Aulnay]; authorid: https://www.wikidata.org/wiki/Q18115130";texts/FRA02201_Gouraud.xml;45701;French;https://viaf.org/viaf/31987653;male;1810;1891;short;1880-1899;ELTeC-fra;1888;;1888;Bibliothèque électronique du Québec (BEQ);https://search.worldcat.org/title/archaeology-of-knowledge/oclc/559725443;;heterodiegetic;low;FRA02201;78;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02202;Gouraud, Julie;Le petit colporteur;1867;1867;"Gouraud, Julie [Louise d'Aulnay]; authorid: https://www.wikidata.org/wiki/Q18115130";texts/FRA02202_Gouraud.xml;43357;French;https://viaf.org/viaf/31987653;male;1810;1891;short;1860-1879;ELTeC-fra;1867;;1867;Bibliothèque électronique du Québec (BEQ);https://viaf.org/viaf/314022921 ;;heterodiegetic;low;FRA02202;57;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02203;Gouraud, Julie;Les Filles du professeur;1876;1876;"Gouraud, Julie [Louise d'Aulnay]; authorid: https://www.wikidata.org/wiki/Q18115130";texts/FRA02203_Gouraud.xml;45477;French;https://viaf.org/viaf/31987653;male;1810;1891;short;1860-1879;ELTeC-fra;1876;;1876;Bibliothèque électronique du Québec (BEQ);;;heterodiegetic;low;FRA02203;66;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02301;Gréville, Henry;La seconde mère;1888;1888;"[Alice Marie Céleste Fleury, dite Durand]; authorid: https://www.wikidata.org/wiki/Q2266038";texts/FRA02301_Greville.xml;60048;French;https://viaf.org/viaf/49258322;female;1842;1902;medium;1880-1899;ELTeC-fra;1888;;;Bibliothèque électronique du Québec (BEQ);;;heterodiegetic;low;FRA02301;46;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02302;Gréville, Henry;L'amie;1878;1878;"Gréville, Henry [Alice Marie Céleste Fleury, dite Durand]; authorid: https://www.wikidata.org/wiki/Q2266038";texts/FRA02302_Greville.xml;56987;French;https://viaf.org/viaf/49258322;female;1842;1902;medium;1860-1879;ELTeC-fra;1878;;1878;Bibliothèque électronique du Québec (BEQ);;;heterodiegetic;low;FRA02302;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02303;Gréville, Henry;Ariadne;1878;1878;"Gréville, Henry [Alice Marie Céleste Fleury, dite Durand]; authorid: https://www.wikidata.org/wiki/Q2266038";texts/FRA02303_Greville.xml;52698;French;https://viaf.org/viaf/49258322;female;1842;1902;short;1860-1879;ELTeC-fra;1878;;1879;Bibliothèque électronique du Québec (BEQ);;;heterodiegetic;low;FRA02303;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02401;Le Rouge, Gustave;L'Esclave amoureuse;1904;1904;authorid: https://www.wikidata.org/wiki/Q2409143;texts/FRA02401_LeRouge.xml;25038;French;https://viaf.org/viaf/7392910;male;1867;1938;short;1900-1920;ELTeC-fra;1904;;;Bibliothèque électronique du Québec (BEQ);;;heterodiegetic;low;FRA02401;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02501;Loti, Pierre;Mon frère Yves;1883;1883;authorid: https://www.wikidata.org/wiki/Q311854;texts/FRA02501_Loti.xml;73698;French;https://viaf.org/viaf/89440078;male;1850;1923;medium;1880-1899;ELTeC-fra;1883;2008;;Bibliothèque électronique du Québec (BEQ);https://viaf.org/viaf/294701732 ;;homodiegetic;high;FRA02501;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02601;Malot, Hector;Romain Kalbris;1869;1869;"authorid: https://www.wikidata.org/wiki/Q315003; titleid: https://www.wikidata.org/wiki/Q21426780";texts/FRA02601_Malot.xml;70236;French;https://viaf.org/viaf/49228546;male;1830;1907;medium;1860-1879;ELTeC-fra;1869;;1884;Bibliothèque électronique du Québec (BEQ);https://viaf.org/viaf/312349317 ;;autodiegetic;high;FRA02601;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02602;Malot, Hector;Sans famille;1878;1878;"authorid: https://www.wikidata.org/wiki/Q315003 ; titleid: https://www.wikidata.org/wiki/Q1570068";texts/FRA02602_Malot.xml;123735;French;https://viaf.org/viaf/49228546;male;1830;1907;long;1860-1879;ELTeC-fra;1878;;1880;Bibliothèque électronique du Québec (BEQ);https://viaf.org/viaf/186540937;;autodiegetic;high;FRA02602;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02603;Malot, Hector;Conscience;1888;1888;"authorid: https://www.wikidata.org/wiki/Q315003; titleid: https://www.wikidata.org/wiki/Q21231298";texts/FRA02603_Malot.xml;105754;French;https://viaf.org/viaf/49228546;male;1830;1907;long;1880-1899;ELTeC-fra;1888;;;Bibliothèque électronique du Québec (BEQ);https://viaf.org/viaf/310221173 ;;heterodiegetic;low;FRA02603;58;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02701;Maupassant, Guy de;Bel-Ami;1885;1885;"authorid: https://www.wikidata.org/wiki/Q9327; titleid: https://www.wikidata.org/wiki/Q339761";texts/FRA02701_Maupassant.xml;111187;French;https://viaf.org/viaf/29537765;male;1850;1893;long;1880-1899;ELTeC-fra;1885;2004;;Ebooks libres et gratuits;https://viaf.org/viaf/174771837 ;Bildungsroman;heterodiegetic;high;FRA02701;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02702;Maupassant, Guy de;Une Vie;1883;1883;"authorid: https://www.wikidata.org/wiki/Q9327; titleid: https://www.wikidata.org/wiki/Q51928413";texts/FRA02702_Maupassant.xml;77338;French;https://viaf.org/viaf/29537765;male;1850;1893;medium;1880-1899;ELTeC-fra;1883;;;Ebooks libres et gratuits;https://viaf.org/viaf/204219240 ;Bildungsroman;heterodiegetic;high;FRA02702;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02802;Mirbeau, Octave;La Maréchale;1883;1883;authorid: https://www.wikidata.org/wiki/Q23441;texts/FRA02802_Mirbeau.xml;60951;French;https://viaf.org/viaf/100204602;male;1848;1917;medium;1880-1899;ELTeC-fra;1883;;;Bibliothèque électronique du Québec (BEQ);;;heterodiegetic;high;FRA02802;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA02901;Noailles, Anna de;La nouvelle espérance;1903;1903;authorid: https://www.wikidata.org/wiki/Q6050;texts/FRA02901_Noailles.xml;56757;French;https://viaf.org/viaf/95303465;female;1876;1933;medium;1900-1920;ELTeC-fra;1903;2015;1903;Wikisource;;;heterodiegetic;low;FRA02901;27;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA03001;Ohnet, Georges;La Grande Marnière;1885;1885;authorid: https://www.wikidata.org/wiki/Q1393388;texts/FRA03001_Ohnet.xml;115270;French;https://viaf.org/viaf/66497284;male;1848;1918;long;1880-1899;ELTeC-fra;1885;2007;1889;Project Gutenberg;;;heterodiegetic;low;FRA03001;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA03002;Ohnet, Georges;L'Âme de Pierre;1890;1890;"authorid: https://www.wikidata.org/wiki/Q1393388; titleid: https://www.wikidata.org/wiki/Q19176918";texts/FRA03002_Ohnet.xml;53382;French;https://viaf.org/viaf/66497284;male;1848;1918;medium;1880-1899;ELTeC-fra;1890;2004;;Project Gutenberg;https://viaf.org/viaf/307993357 ;;heterodiegetic;low;FRA03002;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA03003;Ohnet, Georges;Le Marchand de Poison;1894;1894;authorid: https://www.wikidata.org/wiki/Q1393388;texts/FRA03003_Ohnet.xml;50561;French;https://viaf.org/viaf/66497284;male;1848;1918;medium;1880-1899;ELTeC-fra;1894;2009;1903;Project Gutenberg;https://viaf.org/viaf/308106335;;heterodiegetic;low;FRA03003;46;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA03101;Ponson du Terrail, Pierre Alexis;La baronne trépassée;1852;1852;authorid: https://www.wikidata.org/wiki/Q2595750;texts/FRA03101_Ponson.xml;68667;French;https://viaf.org/viaf/17228199;male;1829;1871;medium;1840-1859;ELTeC-fra;1852;;1853;Computational Literary Genre Stylistics (CLiGS);;;heterodiegetic;high;FRA03101;23;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
